Nome: BELEM;;;;;;;;;
Codigo Estacao: 82191;;;;;;;;;
Latitude: -1.43583333;;;;;;;;;
Longitude: -48.43722221;;;;;;;;;
Altitude: 7.13;;;;;;;;;
Situacao: Operante;;;;;;;;;
Data Inicial: 1990-01-01;;;;;;;;;
Data Final: 2023-10-01;;;;;;;;;
Periodicidade da Medicao: Diaria;;;;;;;;;
;;;;;;;;;
Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(ï¿½ï;TEMPERATURA MEDIA COMPENSADA, DIARIA(ï¿½ï;TEMPERATURA MINIMA, DIARIA(ï¿½ï;UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s)
01/12/2014;1,8;8,7;4,8;34;27,8;22,1;73;67;2,066667
02/12/2014;1,7;9,9;0;35,2;28,28;22,4;71,5;62;1,966667
03/12/2014;2,2;7,4;0;34,9;27,76;22,3;79,5;65;1,133333
04/12/2014;1,3;2,5;1,6;33,4;27,4;24,6;83,5;72;1,2
05/12/2014;1,2;3,1;0,2;33,5;27,16;23,2;87,5;78;0,266667
06/12/2014;1,7;5,9;2,9;34,2;27,86;23,1;72,75;65;1,8
07/12/2014;2,2;9,4;0;34,7;28,08;22,4;73,25;64;2,233333
08/12/2014;2,6;8,8;0;34,3;28,02;21,6;75,5;64;1,5
09/12/2014;2,6;7,1;0;null;27,94;21,8;75,25;64;2,333333
10/12/2014;1,7;6,7;0;33,6;27,46;22,3;74;69;1,2
11/12/2014;1,7;9,5;6,3;35,3;28,44;22,1;66,25;47;2,366667
12/12/2014;2;7,5;0;35,2;27,9;22;81,75;69;1,1
13/12/2014;1,5;6,4;16,8;33,8;27,36;23,1;80;67;1,366667
14/12/2014;1,3;6,4;4,2;34,9;27,38;21,4;76,25;67;1,4
15/12/2014;1,5;7,6;0,8;33,9;27,66;21,8;72,25;66;1,1
16/12/2014;1,3;6,6;0;34,3;26,94;21,5;86,5;72;1,266667
17/12/2014;1,1;7,4;32;33,4;27,08;21,6;83,25;75;1,166667
18/12/2014;0,9;8,7;2;34,3;27,64;22,1;75,75;62;1,4
19/12/2014;1,7;6,7;0,2;33,9;27,58;22,2;80,25;71;1,066667
20/12/2014;1,1;8,2;0;35,1;28,22;22,3;79;78;0,966667
21/12/2014;1,7;8,6;3;34,3;27,28;22,4;84,25;70;1,633333
22/12/2014;1,8;7,4;14,6;33,9;27,32;21,8;77,75;68;0,933333
23/12/2014;2,2;8,2;3,4;34;27,06;21,8;80,75;62;1,466667
24/12/2014;2;7,3;5,4;34,3;27,9;23;75,25;64;1,4
25/12/2014;2,3;6;0;33,8;28,06;22,6;69;57;2,6
26/12/2014;2,7;7,3;0;34,7;28,02;22;72,5;59;1,4
27/12/2014;2,6;8;0,8;34;27,74;22;75,25;66;2,066667
28/12/2014;2,4;8,1;0,3;34,1;27,94;22,6;76,25;69;1,733333
29/12/2014;2,2;3,2;2,4;32,2;27,24;22,8;82,5;79;1,2
30/12/2014;1,3;4,1;10,7;32,9;24,86;19,8;86,25;77;1,133333
31/12/2014;1,5;5,7;74,1;32,5;25,74;21;88,75;77;1,2
01/01/2015;1;2,7;2,4;32,2;26,44;22,8;90;86;0,1
02/01/2015;1,3;7,9;9,4;32,5;26,98;21;82,75;81;0,966667
03/01/2015;2;8,3;5,2;32,4;26,8;22,4;83;73;1,1
04/01/2015;1,2;6,9;7,4;32,7;27;23;82,25;70;2,466667
05/01/2015;1,5;0,1;48,9;27,7;24,04;21,7;97;88;0,1
06/01/2015;0,3;5,7;17,2;31,5;25,36;21;89,25;75;0,466667
07/01/2015;1;5,5;30,3;33,4;26,5;21,2;90,25;86;0,266667
08/01/2015;1,3;9,7;7,6;33,5;27,34;22;79;67;1,8
09/01/2015;2;6,7;0,8;32,8;26,92;21,4;83;75;1,066667
10/01/2015;1,6;7,6;3,4;33,1;27,38;22,5;84,25;80;1,3
11/01/2015;1,4;7;18,5;33,4;27,68;22,8;83;74;1,533333
12/01/2015;1,7;6;14;32,5;27,1;22,8;83,25;78;0,4
13/01/2015;1,3;6,3;10,2;33,5;27,7;22;79;75;1,133333
14/01/2015;1,7;5,4;0,4;33,5;26,8;23;85,5;66;1,1
15/01/2015;1,3;3,3;33,7;32,6;26,66;22,8;88;84;0,466667
16/01/2015;0,8;2,1;9,7;32,6;25,52;21,8;92,25;84;0,6
17/01/2015;0,7;8,7;59,5;33,4;27,02;21,4;83,25;71;0,966667
18/01/2015;1;5,8;2,4;32,8;27,1;22,6;83,25;76;1,1
19/01/2015;0,6;4,6;0;32,5;26,18;22;89;82;0,34296
20/01/2015;0,7;1,9;37,3;31,2;25,56;22;91,25;79;0,5
21/01/2015;0,2;2,1;39,1;32,7;25,6;21,6;89;76;0,7
22/01/2015;0,7;7,8;46;33,7;26,76;22;84,5;68;1,333333
23/01/2015;0,4;2,5;11;32,3;26,42;22,1;88,5;76;0,166667
24/01/2015;0,7;2,9;22;31,7;26,44;22;82,25;72;0,866667
25/01/2015;0,7;5,4;0;32,8;26,62;21,8;87,5;77;0,7
26/01/2015;0,7;3,4;19,6;31,9;26,16;22,4;87,25;73;0,833333
27/01/2015;0,3;7,3;0,2;33,8;26,36;22;88,25;79;1,433333
28/01/2015;0,8;8,8;29,6;33,4;26,68;21,8;83,75;72;1,533333
29/01/2015;0,7;8,8;1,4;33,6;27,5;21,6;82,5;75;1,233333
30/01/2015;1,2;6,6;0,6;33,3;27,02;21,8;82;73;1,966667
31/01/2015;0,8;5;15,4;33,6;27,16;21,8;88,75;82;0,666667
01/02/2015;0,6;4,6;16,8;32,2;25,48;21,3;93,25;90;0,366667
02/02/2015;0,4;3,9;25,1;32,8;26,28;22;91,25;79;0,9
03/02/2015;0,9;0,5;5,2;28,9;25,14;22,2;92,5;87;0,666667
04/02/2015;0,5;2,2;5,8;32;26,02;22;92;85;0,833333
05/02/2015;1;3,9;22,6;31,9;26,24;22,6;88,5;74;1,2
06/02/2015;1;4,9;16,2;31,7;26,46;22;87,75;84;0,666667
07/02/2015;1,3;2,2;17,8;31,6;25,9;21,8;91;84;0,666667
08/02/2015;1;6;6,7;32,3;25,98;21,2;86,5;72;0,733333
09/02/2015;0,7;1,3;18,8;32,3;26,34;22,4;87;73;0,366667
10/02/2015;0,5;5,9;0;32,7;26,86;22;87,75;75;0,933333
11/02/2015;0,9;8;5,6;33,4;26,78;22,3;86,5;72;1,166667
12/02/2015;0,6;8,5;43,2;33,4;27,86;22,6;80,5;78;1,3
13/02/2015;0,9;7,6;0,1;34,1;27,7;22,4;84,5;72;0,5
14/02/2015;0,6;9;28,5;33,8;27,2;21,8;85,25;78;1,133333
15/02/2015;1;9,5;18,8;34,5;27,46;22,1;82,75;69;1,066667
16/02/2015;0,9;6,7;0,2;33,6;27,52;23,2;88,75;79;1,066667
17/02/2015;0,8;3,3;14,2;32,3;26,66;22,8;89,75;87;0,366667
18/02/2015;0,8;3,4;6;32;25,4;22;91;74;1,333333
19/02/2015;0,5;2,1;27,6;30,8;25,8;21,8;87;72;1,1
20/02/2015;0,5;8,1;0;32,8;26,3;22;84,25;63;1,233333
21/02/2015;1;1,2;26,5;29,5;25,8;22;84;73;1,133333
22/02/2015;0,5;0,1;1,4;29,1;25,18;22,4;87,75;77;0,933333
23/02/2015;0,5;3,2;1,6;30,7;27,08;22,1;74,5;71;0,5
24/02/2015;0,5;5,9;0;32,8;26,8;21,5;84,5;69;0,966667
25/02/2015;0,5;7,7;19,4;33,5;26,72;22;85,75;67;1,266667
26/02/2015;0,5;7,1;8,8;33,5;27,4;22,2;82,5;69;1,5
27/02/2015;0,7;4,9;5,3;33,2;26,02;22;93;85;0
28/02/2015;0,3;3,7;72,1;33,2;26,74;22,2;86,75;74;0,233333
01/03/2015;0,5;6,2;0;33;26,88;22,9;88,25;83;1,033333
02/03/2015;0,4;6,2;3,1;32,3;25,68;21,6;91;82;0,533333
03/03/2015;0,1;1,2;47,5;30,6;25,42;22,4;93,25;87;0,433333
04/03/2015;0,5;3,6;16,7;32,7;26,46;21,6;91,25;85;0,1
05/03/2015;0,3;3,5;9,5;31;25,48;21,8;91,75;88;1,1
06/03/2015;0,2;3,6;54,7;30,5;25,98;22,4;89,5;73;0,7
07/03/2015;0,5;1,1;17,9;29,7;25,1;20,6;91,75;85;0,233333
08/03/2015;0,3;6,5;0;33;26,58;21,5;84,25;65;1,5
09/03/2015;0,3;5,8;38,8;32,1;26,14;21,4;88;78;1,2
10/03/2015;0,4;5,1;12,2;31,3;26,4;22,4;86,5;75;1,866667
11/03/2015;0,5;0,6;11,6;28,7;25,34;21,8;90,5;82;0,533333
12/03/2015;0,1;7;0;33,5;26,94;21,8;81,5;62;1,066667
13/03/2015;0,6;4,2;5,9;32,8;26,98;22,6;89,5;86;1,066667
14/03/2015;0,3;6,7;5,4;32,4;26,32;22,2;87;80;0,833333
15/03/2015;0,5;6,2;68,4;32,6;26,78;22,1;88,5;83;0,633333
16/03/2015;0,5;0;14,8;29,6;25,42;22,6;97,25;93;0,233333
17/03/2015;0,1;2;36,1;31,3;25,62;22,3;92,25;89;0
18/03/2015;0,1;0,6;4,6;30,5;26,2;22,8;85;75;0,933333
19/03/2015;0,3;4,2;0;32,3;25,84;22,7;90;84;1,6
20/03/2015;0,5;1,1;30,2;30,9;25,56;22,9;87,75;77;0,766667
21/03/2015;0,1;2,5;33;31,4;26,52;22,8;85,75;70;0,8
22/03/2015;0,6;1,1;3;31,1;26,24;22,9;90,75;87;0,433333
23/03/2015;0,1;2,9;5,2;32,5;26,04;22,9;88;69;0,266667
24/03/2015;1,2;5,6;3,6;31,6;26,58;24,1;88,75;82;1,066667
25/03/2015;0,9;5,3;45,3;32,6;26,48;23,6;87;72;0,666667
26/03/2015;1,3;7,2;10,2;33,4;27,34;23,3;84,5;70;0,433333
27/03/2015;1,5;7;1;33;27,14;24,5;88,75;84;1,2
28/03/2015;1,2;6,6;13,2;32,9;26,54;23,2;89;74;1,066667
29/03/2015;1;7,4;36;33,3;28,08;24,1;85,25;86;0,6
30/03/2015;1,5;3;11,4;31;26,68;23,8;90,25;82;0,533333
31/03/2015;0,9;4,4;1;31,8;27,14;23,7;85;73;0,866667
01/04/2015;1,2;2,2;7;31,1;26,48;24,5;90,25;76;1,266667
02/04/2015;0,8;4,8;24,2;32,2;27,26;24,1;84;71;0,433333
03/04/2015;1,3;7,7;0,2;32,6;27,62;24,5;76,75;68;1,133333
04/04/2015;1,2;7,8;0,6;32,1;27,5;23,7;74,25;63;1,5
05/04/2015;1,3;1,2;0;30,2;26,1;24,5;91,75;79;0,7
06/04/2015;0,5;6,1;4,8;32,9;26,94;24,2;87,75;82;0,6
07/04/2015;1;6,2;18,2;32,1;26,9;23,3;87,75;83;1,2
08/04/2015;0,9;5,9;25;31,2;26,82;24,1;87,75;81;2,033333
09/04/2015;0,5;2,7;17,9;31,4;26,4;23,5;91,25;85;0,533333
10/04/2015;0,8;1,5;11,2;29,8;25,42;23,9;96,5;94;0,166667
11/04/2015;0,4;6,3;32,6;32,7;26,24;23,4;83,5;84;0,966667
12/04/2015;0,9;0,3;32,7;28,6;25,96;23,8;90;82;1,066667
13/04/2015;0,4;5,3;0,4;32,3;26,84;23,3;92;88;0,4
14/04/2015;1;3,2;24;30,9;26,28;24,4;91,5;85;2,1
15/04/2015;0,3;5,2;81,2;31,9;26,28;23,9;89;83;0,4
16/04/2015;1,1;6,3;58,4;32,3;26,84;23,3;90;87;1,7
17/04/2015;0,9;7;9,1;32,7;26,94;23,7;87,5;70;0,8
18/04/2015;0,9;6;2,4;32,8;28,4;24,3;78,5;82;1,033333
19/04/2015;0,9;1,2;3,4;30,3;25,52;23,6;91,5;73;0,566667
20/04/2015;0,5;8;31;33,3;26,94;23,5;84,25;64;1,266667
21/04/2015;1,8;6,9;21,6;32,7;27,22;23,7;87,75;81;1,2
22/04/2015;1;6,4;4,5;32,1;27;23,9;88,75;81;1,2
23/04/2015;1;5,6;2,6;31,2;26,5;22,9;91,25;86;0,766667
24/04/2015;0,7;6,9;31,6;31,2;27;23,9;88,5;81;1,233333
25/04/2015;1,4;5,3;1,6;32,5;26,78;23,9;91,25;91;0,533333
26/04/2015;0,8;4,7;18,2;32,5;26,76;23,7;94,25;91;0,333333
27/04/2015;0,7;4,7;33,2;31,5;26,64;24,4;91,25;88;1,233333
28/04/2015;0,8;7,8;29;33,1;27,12;23,1;83;64;1
29/04/2015;0,9;7,7;0;33,2;26,9;23,8;87,75;81;1,3
30/04/2015;0,7;1,9;78,3;31,9;26,74;23,6;85;78;0,633333
01/05/2015;0,8;5,2;2,6;32,8;27,36;24;88,75;78;0,633333
02/05/2015;0,7;5;9,8;31,5;26,94;23,8;90,25;88;0,133333
03/05/2015;0,5;0,8;41,6;29,5;25,58;23,2;90;81;0,1
04/05/2015;0,5;4,1;38,1;30,9;25,98;22,9;90;88;0,1
05/05/2015;0,5;4,8;32,9;31,5;26,42;23;91,25;86;0,866667
06/05/2015;0,4;6,1;17,8;32,5;26,44;23,3;87,25;70;0,966667
07/05/2015;0,6;6,6;11,8;32,9;27,26;23,5;87,25;82;1,133333
08/05/2015;0,6;5,4;6,7;32,5;27,48;23,9;89,5;82;0,966667
09/05/2015;0,2;7,8;16,6;32,9;27,74;24,2;86,5;82;0,666667
10/05/2015;0,9;9,2;12,5;33,1;27,56;23,6;81,75;60;0
11/05/2015;0,8;8,7;0,1;33,5;27,24;23,1;81,5;56;0
12/05/2015;0,7;9,8;20,2;33,8;28,14;23,1;77,75;62;1,633333
13/05/2015;0,8;9,8;1,1;34;28,2;24,2;76;57;1,7
14/05/2015;1,1;8,2;0,4;34;27,92;23,6;78;61;1,3
15/05/2015;0,8;1,2;0;30,2;26,2;23,6;90,75;86;0,933333
16/05/2015;0,7;9,8;12,8;33,7;27,76;23,5;80,5;59;1,166667
17/05/2015;0,7;7,4;15,3;33,5;27,66;24,1;83,75;74;1,266667
18/05/2015;0,5;5,1;13,3;33,7;27,6;24,5;85,25;73;0,5
19/05/2015;0,9;0,3;58,2;29,5;26,4;24,4;91,5;85;0,866667
20/05/2015;0,5;5,8;2,5;32,5;27,24;24,3;87,25;77;1,166667
21/05/2015;0,5;7,9;14;33,4;27,32;23,5;84,5;68;1,2
22/05/2015;1;8,3;12,2;33,4;27,58;23,5;81,5;57;1,2
23/05/2015;1,1;8,3;7,2;33,3;27,8;23,7;81,75;66;1,066667
24/05/2015;1,8;6,3;0,6;33,7;27,56;24,7;85;67;0,7
25/05/2015;1,2;6,3;6,6;33,7;27,24;23,4;87,75;82;2,3
26/05/2015;1,1;5,7;32,8;32,9;26,88;23,5;88,5;82;1,9
27/05/2015;0,9;4,1;17,7;31,9;26,4;23,7;88,25;74;1,233333
28/05/2015;1;7,6;8;32,6;27,04;23,3;84,75;64;1,2
29/05/2015;0,9;8,4;0;33,5;27,68;23,4;79,5;62;1,666667
30/05/2015;0,8;9,9;0,3;33,6;28,38;23,8;75,75;58;1,333333
31/05/2015;1;9,2;0;34,3;27,6;23,9;79;59;2,2
01/06/2015;0,8;6,9;8,4;33,5;27,88;23,9;81,25;67;1,866667
02/06/2015;0,6;6,8;0;33,5;27,86;23,7;84,25;78;0,6
03/06/2015;0,9;8,4;0,8;33,9;27,2;23,7;81;68;2,233333
04/06/2015;0,8;9,9;8;33,3;27,42;23,7;80,25;61;1,733333
05/06/2015;0,7;6,1;6,5;32,5;26,64;23,7;89;81;1,1
06/06/2015;0,6;5,8;34;33,1;26,82;23,5;82;65;0,366667
07/06/2015;0,6;8,9;0;33,7;27,74;23,6;80,75;62;1,5
08/06/2015;0,8;6,7;1,1;32,5;27,5;23,9;85;70;1,066667
09/06/2015;0,6;7,1;6,2;32,9;27,3;23,6;82,5;62;1,766667
10/06/2015;0,7;5,1;0,9;32,3;26,82;23,9;87,75;80;0,666667
11/06/2015;0,5;3,7;0;32,4;26,3;23,2;85,5;72;0,633333
12/06/2015;0,6;9,9;30;33,5;27,68;23,6;78,25;61;1,2
13/06/2015;0,8;7,3;0;33,3;27,38;23,8;83,25;73;1,5
14/06/2015;0,4;9,1;29,4;32,7;27,16;23,1;76,75;61;2,133333
15/06/2015;1;9,4;0;32,9;27,48;23,7;78,25;62;1,8
16/06/2015;0,7;9,9;0;33,1;27,86;23,1;76;60;2,3
17/06/2015;0,7;7,9;0;33,9;27,92;23,8;76,25;60;null
18/06/2015;0,9;9,2;1,3;33,4;27,4;23,6;79,25;65;null
19/06/2015;0,8;9,9;0,8;33,9;27,7;23,6;77;59;null
20/06/2015;0,9;6,9;17,8;33,1;27,32;23,7;79,25;65;null
21/06/2015;0,8;8,8;6,5;33,2;26,66;22,8;82,25;61;null
22/06/2015;0,7;6,2;18,3;30,9;26,74;23;86,75;77;null
23/06/2015;0,9;9,5;9,6;32,8;27,22;23,5;81;67;null
24/06/2015;0,6;9,9;0;33,7;27,9;23,6;78;58;0
25/06/2015;1;9,7;13,1;32,4;27,2;23,5;79,75;66;null
26/06/2015;1,3;4,1;5;32;26,16;22,8;89,75;85;null
27/06/2015;1,6;9;1,4;32,8;26,84;22,7;80;60;0
28/06/2015;1,9;9,2;11,7;32,9;27,62;22,7;77,75;61;null
29/06/2015;2,2;8,9;0;32,6;27,42;23,8;79,75;62;null
30/06/2015;1,6;8,7;5,4;33,3;27,06;23,3;84;63;0
01/07/2015;1,5;9;5;33,5;27,26;23,2;83,25;65;null
02/07/2015;1,3;5,4;0,9;31,3;26,78;24;90;82;null
03/07/2015;1;9,9;41,6;32,8;27,68;23,5;75,75;63;null
04/07/2015;1,3;9,8;0;32,9;27,6;23,4;78,25;66;null
05/07/2015;1;9,4;0;33;27,06;23,4;81,5;64;null
06/07/2015;1,2;8,7;0;32,5;27,34;24,3;83,5;67;null
07/07/2015;0,9;6,6;3,7;32,3;26,76;23,6;85,75;75;0
08/07/2015;1,6;9,2;0,1;33,1;27,3;22,7;82,75;64;null
09/07/2015;0,9;10;10,8;32,8;27,44;23,3;78,5;63;null
10/07/2015;1,3;10;0;33,1;27,26;24,1;79,25;62;0
11/07/2015;0,9;8,3;1,1;32,3;26,54;23,2;85,25;74;null
12/07/2015;0,9;9,7;4;32,8;27,3;22,4;77,75;63;null
13/07/2015;1,1;8,8;0;32,8;27,52;23,4;78,5;62;null
14/07/2015;0,9;9,2;2,8;32,7;27,36;22,6;82,25;60;0
15/07/2015;1;9,5;0;33;28,14;24,2;77,5;59;0
16/07/2015;1,1;9,7;0,1;33,6;28,32;23,8;74,75;56;null
17/07/2015;0,5;8,8;3,2;33,6;27,5;23,7;78,5;59;null
18/07/2015;1,5;6,6;0,1;32,8;26,68;23,7;81,75;60;null
19/07/2015;2;null;0,1;33,3;27,58;23,6;81,25;62;null
20/07/2015;1,8;9,2;4,8;33,4;27,92;23,7;77,5;65;null
21/07/2015;2,2;8,5;0;32,8;27,1;23,3;83;66;0
22/07/2015;1,7;9,2;0,4;33,3;26,84;23,1;84;70;null
23/07/2015;1,6;8,9;23,1;32,8;26,88;24,3;85,25;70;0
24/07/2015;1;7,2;10,2;32;26,28;22,7;84,25;73;null
25/07/2015;0,9;6,5;6,6;32,1;26,54;23,3;88;81;0
26/07/2015;0,7;6,5;3,3;32,5;26,64;23,5;88,75;75;0
27/07/2015;0,7;9,5;15,5;33,1;27,44;23,4;83,75;66;0
28/07/2015;0,7;9,9;2,8;32,9;27,76;23;76,75;60;null
29/07/2015;0,7;6,8;15;32,3;26,34;23,4;84;67;null
30/07/2015;1,2;9,2;2,2;32,9;26,6;23,1;83,5;62;0
31/07/2015;0,8;9,4;15;33;27,22;23,7;81,5;64;null
01/08/2015;0,7;9,1;12;32,8;27,32;21,8;80,25;62;null
02/08/2015;2,5;9,8;0;33,4;27,86;22,9;75,5;58;null
03/08/2015;2,1;8,8;0;33;27,3;23,9;80,5;63;0
04/08/2015;2,2;8,8;31,7;33,5;26,7;23,1;82,5;65;null
05/08/2015;1,5;9,8;27;32,5;27,1;23;83,75;66;0
06/08/2015;1,5;9,8;12,2;33,1;27,54;23,6;77,25;63;0
07/08/2015;1,5;9,4;0;32,8;27,4;23,2;80;68;null
08/08/2015;2,1;9;4;33,3;27,2;23,7;83,75;65;0
09/08/2015;1,8;9,6;4,8;33,5;27,82;23,5;72,5;59;null
10/08/2015;2,1;9,5;0;33,3;28,08;23,5;77;61;null
11/08/2015;2,3;8,3;0;32,7;28,04;24,3;78,25;65;0
12/08/2015;1,9;9,4;3,9;32,9;27,1;23,6;81,75;62;0
13/08/2015;1,8;9,5;2;32,5;27,4;22,9;77,25;63;null
14/08/2015;2;9,5;0;33,6;27,98;23,2;75,25;55;null
15/08/2015;2,1;9,6;0;34;28,76;23,5;74;55;null
16/08/2015;1,7;9,7;0;34,2;28,62;24,5;78,25;56;null
17/08/2015;2,7;6,6;0;34,1;28,34;25,2;78,75;61;null
18/08/2015;2;9,3;0;33,9;28,36;24,1;81;62;null
19/08/2015;2,6;8,1;0;33,4;27,94;24,7;79;63;null
20/08/2015;1,1;8,6;0;33,8;27,68;24,4;81,75;67;0
21/08/2015;2,4;9,1;2;33,7;27,82;24,3;81,5;69;0
22/08/2015;1,4;9,7;1;34,6;28,08;23,4;74;58;null
23/08/2015;2,5;9,1;0;33,7;27,68;23,1;76,75;64;null
24/08/2015;1,9;9,3;0;34,2;28,1;24,9;77,5;61;null
25/08/2015;1,8;8;0;33,3;27,98;24,2;74,5;63;null
26/08/2015;1,7;9,5;0;33,8;28,02;23;77,25;57;null
27/08/2015;1,7;9,5;0;34,5;28,36;23,1;75,75;61;null
28/08/2015;1,5;5,8;0;33,3;28,1;24,5;76,5;69;null
29/08/2015;1,4;8,9;0;32,8;28,02;24,3;75;64;null
30/08/2015;1,3;9,1;0;33,4;27,92;23,4;73;60;null
31/08/2015;1,4;8,5;0;33,6;27,2;24,1;81,75;63;null
01/09/2015;1,2;7,7;22;33,3;27,68;22,9;78,75;66;null
02/09/2015;1,4;7,6;0;33,8;28,28;24,5;77,5;68;null
03/09/2015;0,9;6,5;0;33,7;27,4;24,4;81,5;75;null
04/09/2015;1,4;9,7;0;34,7;27,6;23,3;82,5;63;0
05/09/2015;1,3;10,3;5,6;33,9;28,42;24;76,5;64;null
06/09/2015;1,3;9,1;0,1;33,3;27,96;23,7;72,25;58;null
07/09/2015;2,1;8,9;0;33,8;27,96;23,2;73;60;null
08/09/2015;2,4;9,5;0,6;34;27,8;23,4;73,25;64;null
09/09/2015;2,5;10,6;0;33,6;27,9;23,1;71;56;null
10/09/2015;2,9;10,1;0;33,9;28,12;23,5;71,5;62;null
11/09/2015;2,7;9,3;0;33,7;27,38;23,4;78,75;64;0
12/09/2015;1,9;9,5;13,3;34,7;28,1;23,4;76;63;null
13/09/2015;2,6;7,6;0;33,8;27,56;24;78,75;68;null
14/09/2015;1,9;7,4;15,6;34,1;27,3;22,9;82,25;65;null
15/09/2015;1,5;9,4;12,2;33,9;27,24;22,5;83;68;null
16/09/2015;2,1;10;0,5;34,1;28,16;23,3;76;66;1,3
17/09/2015;2,4;10;0;34,9;28,02;24,1;78,25;56;1,8
18/09/2015;2,1;8,1;0,4;34,5;27,44;23,2;80,75;65;1,3
19/09/2015;1,6;10,1;22,4;34,4;28,24;23,1;74;63;1,733333
20/09/2015;2,4;9,7;0;33,7;27,96;23,2;72,75;67;2,466667
21/09/2015;2,5;8,9;0;33,9;28,18;23,6;77;65;1,9
22/09/2015;2,6;6,5;0;32,9;27,9;24,3;73,75;67;1,5
23/09/2015;2,1;9,3;0,5;34,2;27,96;22,9;72,25;65;1,7
24/09/2015;2,5;9,9;0;34,3;28,52;23,7;66,5;55;2,533333
25/09/2015;2,8;8,7;0;34,1;28,36;23,8;69,25;58;1,7
26/09/2015;3;8,4;0;33,9;28,04;23,7;74;71;2,133333
27/09/2015;2;7;0,3;32,3;27,5;22,9;76,25;67;1,3
28/09/2015;2,3;7,7;0,1;33,5;27,68;23,6;73,5;62;1,833333
29/09/2015;1,9;9;2,9;33,8;27,72;22,9;73,5;64;1,933333
30/09/2015;1,8;8,7;0,2;33,5;27,64;22,9;80,75;63;1,5
01/10/2015;1,7;8,4;1,2;33,8;27,76;23,6;74,25;67;1,5
02/10/2015;2,1;9,8;3;34,2;27,92;22,4;69,25;52;2,233333
03/10/2015;3,1;9,8;0;34,3;28,28;24,1;71,5;62;1,866667
04/10/2015;2,7;9,1;0;34,2;28,1;23,3;73;63;1,866667
05/10/2015;2,2;7,8;0;34,1;28,32;23,9;74,75;68;1,966667
06/10/2015;2,7;9,1;0;34,8;28,92;24,1;72,25;70;1,433333
07/10/2015;2,7;9,5;0;34,3;28,94;24,5;73,5;61;1,666667
08/10/2015;2,5;7,6;0,2;34,8;28,4;25,2;77,5;68;1,966667
09/10/2015;2,2;6,8;8,4;33,1;27,94;24,5;80,25;69;1,566667
10/10/2015;1,6;10,1;0,8;35,1;28,36;23,1;72,75;61;1,7
11/10/2015;3;10,1;0;35,4;28,82;23,8;70,5;58;2,933333
12/10/2015;2,5;6,7;0;33,8;28,32;24,2;71,25;59;1,9
13/10/2015;2,6;9,5;0;35,1;28,6;24;70,5;63;2,633333
14/10/2015;2,5;9,8;0,3;35,1;28,6;24,1;69,25;55;2,366667
15/10/2015;3,4;9,8;0,1;35,5;28,98;23,9;69,75;52;1,733333
16/10/2015;3;9,8;0;36,4;29,12;24,3;68;47;2,4
17/10/2015;3,3;9,4;0;35;28,54;24,7;75,5;66;2,633333
18/10/2015;2,5;6,9;0;33,4;27,5;23,8;83;73;1,366667
19/10/2015;2,1;7,9;1,2;33,3;27,76;23,8;77;65;1
20/10/2015;2;9,6;0,1;34,7;28,2;22,6;73,75;57;1,533333
21/10/2015;3,6;9;0;35,5;28,46;23,1;71,5;60;1,633333
22/10/2015;2,7;7,2;0;33,8;28,6;24,9;74;61;1,833333
23/10/2015;2,1;9;4,5;34,8;28,76;24,5;71,25;64;1,866667
24/10/2015;2,7;7,3;0;33,9;28,14;23,8;78,25;72;1,6
25/10/2015;2,2;9,3;2;35,1;28,26;23,4;73,5;62;2,066667
26/10/2015;3;9,9;0;34,8;28,32;22,5;69,75;58;2,033333
27/10/2015;2,8;7,8;0;35,1;28,58;24,5;74,75;66;1,8
28/10/2015;2,6;8,3;0;33,9;28,24;23,1;74,25;68;1,9
29/10/2015;2,6;9,2;0;34,7;28,52;23,5;73;59;1,733333
30/10/2015;2,8;7,6;2,8;34,6;28,22;24,1;79,75;76;1,033333
31/10/2015;2;6,7;1,8;34,2;28,14;24,1;71;58;1,366667
01/11/2015;2;8,4;0,5;35;28,44;22,8;70;60;2,266667
02/11/2015;2,9;7,9;0;34,3;28,04;23,1;70,75;72;1,933333
03/11/2015;2,9;6,9;2;33,5;27,84;23,9;84;68;1,7
04/11/2015;1,8;7,3;23;33,3;28,08;23,7;72,5;66;2,266667
05/11/2015;2,4;7,6;0;34,5;28,1;22,7;69,75;50;1,933333
06/11/2015;3,2;9,8;0;34,5;28,36;22,8;71,25;60;2,633333
07/11/2015;2,6;5,4;0;34,5;28,86;24,5;72,75;60;1,7
08/11/2015;2,3;6,8;0;34,1;28,98;25,3;70;65;1,2
09/11/2015;2,8;7,3;10;33,7;27,92;23,5;75,5;67;1,833333
10/11/2015;2,1;7,9;4,4;33,3;27,96;23,1;74;66;1,6
11/11/2015;2;7;3,6;33,6;28,02;23,1;79;72;1,3
12/11/2015;1,7;5,5;4,4;33,7;27,86;23,8;83;82;1,066667
13/11/2015;1,9;8,3;0,8;34,1;28,68;25;73,5;63;1,666667
